registration_year,insurance_validity,fuel_type,seats,kms_driven,ownsership,transmission,manufacturing_year,mileage(kmpl),engine(cc),max_power(bhp),torque(Nm),price(in lakhs),make,model
,Comprehensive,Diesel,7.0,86000.0,Second Owner,Manual,,14.1,2179.0,148.0,,7.0,Tata,Safari
,Comprehensive,Petrol,5.0,23573.0,First Owner,Manual,,21.79,998.0,67.05,,5.6,Maruti,Wagon
,Comprehensive,Diesel,5.0,76200.0,First Owner,Manual,,21.7,1498.0,98.96,,8.0,Ford,Ecosport
,Comprehensive,Petrol,5.0,85000.0,First Owner,Automatic,,17.8,1086.0,63.0,,1.8,Hyundai,Santro
,Comprehensive,Diesel,5.0,85000.0,Second Owner,Manual,,20.5,1598.0,103.5,,3.5,Skoda,Rapid
,Comprehensive,Petrol,5.0,62000.0,First Owner,Manual,,23.95,998.0,67.05,,2.7,Maruti,Alto
,Third Party insurance,Diesel,7.0,120928.0,First Owner,Manual,,15.1,2179.0,140.0,,6.25,Mahindra,XUV500
,Comprehensive,Diesel,5.0,49074.0,First Owner,Manual,,25.2,1248.0,74.0,,6.25,Maruti,Swift
,Comprehensive,Diesel,5.0,76000.0,Second Owner,Manual,,22.32,1582.0,126.32,,5.5,Hyundai,Verna
,Comprehensive,Petrol,5.0,60000.0,First Owner,Manual,,17.03,1462.0,103.26,,8.5,Maruti,Vitara
,Comprehensive,Petrol,5.0,80101.0,First Owner,Manual,,16.47,1198.0,74.0,,5.25,Volkswagen,Polo
,Comprehensive,Diesel,5.0,102530.0,First Owner,Manual,,22.0,1582.0,126.2,,9.9,Hyundai,Verna
,Comprehensive,Petrol,5.0,49580.0,First Owner,Manual,,16.0,1198.0,307.0,,3.25,Honda,Jazz
,Comprehensive,Diesel,5.0,75000.0,First Owner,Manual,,19.3,1248.0,73.9,,5.25,Maruti,Swift
,Third Party insurance,Diesel,5.0,60091.0,First Owner,Automatic,,14.16,1968.0,174.3,,17.5,Audi,Q5
,Comprehensive,Petrol,5.0,73000.0,Second Owner,Manual,,18.5,1197.0,82.85,,3.8,Hyundai,i20
,Comprehensive,Petrol,5.0,70000.0,Second Owner,Manual,,21.21,1197.0,81.8,,6.5,Maruti,Swift
,Comprehensive,Diesel,5.0,115000.0,First Owner,Manual,,22.9,1248.0,74.0,,4.6,Maruti,Swift
,Comprehensive,Petrol,5.0,85400.0,First Owner,Manual,,18.78,999.0,75.0,,4.5,Volkswagen,Polo
,Comprehensive,Diesel,5.0,73000.0,First Owner,Manual,,24.3,1248.0,88.5,,8.5,Maruti,Vitara
,Comprehensive,Petrol,5.0,74000.0,Second Owner,Manual,,18.6,1197.0,81.83,,4.9,Hyundai,i20
,Comprehensive,Diesel,7.0,66000.0,First Owner,Manual,,16.5,1493.0,70.0,,8.25,Mahindra,Bolero
,Comprehensive,Petrol,5.0,48350.0,First Owner,Automatic,,12.0,2354.0,187.4,,12.9,Honda,CR-V
,Comprehensive,Diesel,5.0,62000.0,First Owner,Manual,,18.4,1493.0,98.63,,11.5,Kia,Sonet
,Comprehensive,Diesel,5.0,34100.0,Second Owner,Automatic,,12.7,2179.0,187.7,,18.0,Land Rover,Range
,Comprehensive,Diesel,5.0,91200.0,Second Owner,Manual,,20.14,1498.0,88.8,,4.5,Volkswagen,Polo
,Comprehensive,Diesel,5.0,65000.0,Second Owner,Manual,,21.7,1498.0,98.96,,5.9,Ford,Ecosport
,Comprehensive,Diesel,5.0,84250.0,Second Owner,Manual,,22.54,1396.0,88.73,,6.7,Hyundai,i20
,Comprehensive,Diesel,5.0,93155.0,Third Owner,Manual,,17.8,1248.0,75.0,,2.3,Maruti,Swift
,Comprehensive,Diesel,7.0,75235.0,Second Owner,Manual,,16.0,2179.0,140.0,,9.75,Mahindra,XUV500
,Comprehensive,Diesel,5.0,79412.0,Second Owner,Automatic,,19.59,1995.0,184.0,,14.25,BMW,3
,Comprehensive,Petrol,5.0,1200.0,First Owner,Manual,,22.41,1197.0,88.5,,7.1,Maruti,Swift
,Third Party,Petrol,4.0,20000.0,Second Owner,Manual,,15.2,1997.0,150.0,,14.85,Mahindra,Thar
,Third Party insurance,Diesel,8.0,125000.0,Second Owner,Manual,,12.8,2405.0,102.0,,8.35,Toyota,Innova
,Comprehensive,Petrol,5.0,38000.0,First Owner,Manual,,21.4,1197.0,83.1,,6.65,Maruti,Baleno
,Comprehensive,Diesel,8.0,96000.0,First Owner,Manual,,21.04,1461.0,83.8,,4.75,Renault,Lodgy
,Third Party insurance,Petrol,5.0,8401.0,First Owner,Automatic,,14.82,1498.0,108.49,,14.25,MG,Astor
,Comprehensive,Diesel,5.0,70000.0,First Owner,Automatic,,26.8,1248.0,74.0,,5.45,Maruti,Ignis
,Comprehensive,Diesel,5.0,85000.0,First Owner,Manual,,21.19,1396.0,88.76,,5.45,Hyundai,i20
,Comprehensive,Petrol,5.0,57000.0,Second Owner,Manual,,20.36,1197.0,78.9,,3.5,Hyundai,i10
,Comprehensive,Diesel,7.0,125000.0,First Owner,Manual,,12.99,2405.0,100.0,,6.99,Toyota,Innova
,Comprehensive,Diesel,7.0,86000.0,First Owner,Manual,,15.1,2179.0,140.0,,6.16,Mahindra,XUV500
,Comprehensive,Petrol,5.0,28000.0,Second Owner,Automatic,,21.4,1197.0,83.1,,6.25,Maruti,Baleno
,Comprehensive,Petrol,5.0,58000.0,First Owner,Automatic,,20.04,1462.0,103.25,,8.0,Maruti,Ciaz
,Comprehensive,Petrol,5.0,68000.0,First Owner,Manual,,20.73,1373.0,91.1,,5.5,Maruti,Ciaz
,Comprehensive,Petrol,5.0,86000.0,Second Owner,Manual,,16.8,1497.0,116.3,,3.21,Honda,City
,Comprehensive,Diesel,5.0,86000.0,First Owner,Manual,,26.59,1248.0,74.0,,4.35,Maruti,Swift
,Comprehensive,Petrol,5.0,68000.0,First Owner,Manual,,24.7,796.0,47.3,,2.85,Maruti,Alto
,Comprehensive,Diesel,5.0,68000.0,Third Owner,Manual,,24.3,1248.0,88.5,,7.25,Maruti,Vitara
,Comprehensive,Petrol,5.0,76000.0,First Owner,Automatic,,21.79,998.0,67.05,,3.75,Maruti,Wagon
,Comprehensive,Diesel,7.0,96000.0,Third Owner,Manual,,11.5,2405.0,171.0,,8.5,Toyota,Fortuner
,Comprehensive,CNG,5.0,68000.0,First Owner,Manual,,33.44,796.0,40.3,,3.25,Maruti,Alto
,Comprehensive,Diesel,5.0,86000.0,First Owner,Manual,,20.0,1399.0,68.05,,2.85,Ford,Figo
,Comprehensive,Diesel,5.0,86000.0,Second Owner,Manual,,23.4,1248.0,74.0,,3.85,Maruti,Swift
,Comprehensive,Petrol,5.0,58000.0,First Owner,Manual,,17.5,1199.0,88.7,,6.0,Honda,WR-V
,Comprehensive,Petrol,5.0,68000.0,Second Owner,Manual,,16.47,1198.0,74.0,,4.25,Volkswagen,Polo
,Comprehensive,Petrol,5.0,68000.0,First Owner,Manual,,23.95,998.0,67.05,,3.21,Maruti,Alto
,Comprehensive,Petrol,5.0,42000.0,Second Owner,Manual,,20.3,1199.0,84.0,,4.9,Tata,Tigor
,Comprehensive,Diesel,8.0,95000.0,First Owner,Manual,,12.99,2405.0,100.6,,8.0,Toyota,Innova
,Comprehensive,Diesel,5.0,78000.0,First Owner,Manual,,24.0,1120.0,70.0,,3.75,Hyundai,Grand
,Comprehensive,Diesel,5.0,73000.0,First Owner,Manual,,22.1,1396.0,88.7,,9.25,Hyundai,Creta
,Comprehensive,Petrol,5.0,25446.0,First Owner,Automatic,,23.0,999.0,67.0,,3.27,Datsun,RediGO
,Third Party,Diesel,5.0,56569.0,First Owner,Manual,,23.0,1498.0,98.96,,7.26,Ford,Ecosport
,Third Party insurance,Diesel,5.0,44180.0,First Owner,Manual,,23.2,1248.0,73.94,,4.9,Maruti,Ritz
,Comprehensive,Diesel,7.0,83000.0,First Owner,Manual,,15.4,2179.0,120.0,,12.5,Mahindra,Scorpio
,Third Party,Petrol,5.0,37724.0,First Owner,Manual,,19.17,999.0,71.01,,6.75,Renault,Kiger
,Comprehensive,Petrol,7.0,83000.0,First Owner,Manual,,19.34,1462.0,103.0,,8.95,Maruti,Ertiga
,Comprehensive,Diesel,5.0,67123.0,First Owner,Manual,,24.3,1248.0,88.5,,8.85,Maruti,Vitara
,Comprehensive,Petrol,5.0,70123.0,First Owner,Manual,,20.73,1373.0,91.1,,6.21,Maruti,Ciaz
,Comprehensive,Diesel,7.0,125000.0,First Owner,Automatic,,12.55,2405.0,168.5,,15.95,Toyota,Fortuner
,Comprehensive,Petrol,5.0,70123.0,First Owner,Manual,,19.81,1086.0,68.05,,1.8,Hyundai,i10
,Comprehensive,Petrol,5.0,70123.0,Second Owner,Manual,,19.4,1198.0,86.8,,2.9,Honda,Brio
,Comprehensive,Diesel,5.0,83123.0,First Owner,Manual,,25.5,1498.0,98.6,,6.35,Honda,WR-V
,Comprehensive,Petrol,5.0,68123.0,First Owner,Manual,,21.21,1197.0,81.8,,5.85,Maruti,Swift
,Comprehensive,Diesel,7.0,166000.0,First Owner,Automatic,,10.91,2405.0,197.0,,22.95,Ford,Endeavour
,Comprehensive,Diesel,5.0,86000.0,First Owner,Manual,,22.7,1498.0,89.84,,4.11,Ford,Ecosport
,Comprehensive,Petrol,5.0,48000.0,First Owner,Manual,,15.8,1591.0,121.3,,8.25,Hyundai,Creta
,Comprehensive,Petrol,5.0,57847.0,First Owner,Automatic,,14.53,1794.0,138.1,,3.95,Toyota,Corolla
,Comprehensive,Petrol,5.0,57056.0,Second Owner,Automatic,,14.53,1794.0,138.1,,3.95,Toyota,Corolla
,Third Party insurance,Diesel,5.0,34970.0,First Owner,Manual,,24.3,1248.0,88.5,,8.21,Maruti,Vitara
,Comprehensive,Diesel,5.0,78000.0,First Owner,Manual,,20.14,1498.0,88.0,,4.85,Volkswagen,Polo
,Comprehensive,Diesel,5.0,44376.0,First Owner,Automatic,,18.0,1493.0,113.43,,15.25,Kia,Seltos
,Comprehensive,Diesel,7.0,39508.0,Second Owner,Manual,,13.0,2405.0,168.5,,18.0,Toyota,Fortuner
,Comprehensive,Petrol,5.0,60318.0,First Owner,Manual,,21.79,998.0,67.05,,3.25,Maruti,Wagon
,Comprehensive,Diesel,5.0,72602.0,Second Owner,Automatic,,19.08,1582.0,126.2,,6.95,Hyundai,Verna
,Comprehensive,Petrol,5.0,20524.0,First Owner,Manual,,18.27,998.0,118.35,,9.9,Hyundai,Venue
,Comprehensive,Diesel,5.0,9106.0,First Owner,Manual,,17.1,1956.0,170.0,,18.9,Jeep,Compass
,Comprehensive,Diesel,5.0,72000.0,First Owner,Manual,,23.0,1498.0,98.96,,7.75,Ford,Ecosport
,Comprehensive,Diesel,5.0,66000.0,First Owner,Manual,,25.8,1498.0,98.6,,5.25,Honda,Amaze
,Comprehensive,Diesel,5.0,84000.0,Second Owner,Manual,,23.0,1396.0,307.0,,3.11,Hyundai,i20
,Third Party,Petrol,5.0,118046.0,Second Owner,Manual,,20.73,1373.0,91.1,,5.61,Maruti,Ciaz
,Comprehensive,Petrol,5.0,75000.0,First Owner,Manual,,13.24,1598.0,102.57,,3.95,Renault,Duster
,Comprehensive,Petrol,5.0,29882.0,First Owner,Automatic,,15.1,1798.0,177.0,,22.9,Skoda,Octavia
,Comprehensive,Petrol,5.0,48000.0,First Owner,Manual,,23.01,999.0,67.0,,2.85,Renault,KWID
,Third Party insurance,Petrol,5.0,35000.0,First Owner,Manual,,21.1,814.0,55.2,,2.58,Hyundai,EON
,Comprehensive,Diesel,7.0,80000.0,First Owner,Automatic,,16.0,2179.0,140.0,,8.9,Mahindra,XUV500
,Comprehensive,Diesel,5.0,89000.0,Second Owner,Automatic,,17.6,1582.0,126.2,,9.75,Hyundai,Creta
,Comprehensive,Petrol,5.0,29000.0,First Owner,Automatic,,,1497.0,113.43,,14.2,Kia,Seltos
,Comprehensive,Diesel,5.0,72916.0,First Owner,Automatic,,19.6,2400.0,190.0,,25.0,Volvo,S60
,Comprehensive,Petrol,5.0,49000.0,First Owner,Automatic,,16.5,1353.0,138.08,,14.75,Kia,Seltos
,Comprehensive,Diesel,5.0,110348.0,First Owner,Manual,,26.59,1248.0,74.0,,5.85,Maruti,Swift
,Comprehensive,Diesel,5.0,71000.0,First Owner,Manual,,22.07,1199.0,73.9,,3.45,Volkswagen,Polo
,Comprehensive,Petrol,5.0,44516.0,First Owner,Manual,,19.2,999.0,113.98,,10.55,Skoda,Kushaq
,Third Party insurance,Diesel,5.0,78000.0,First Owner,Manual,,24.0,1120.0,70.0,,4.8,Hyundai,Grand
,Comprehensive,Petrol,5.0,46450.0,First Owner,Manual,,18.6,1197.0,81.83,,6.9,Hyundai,i20
,Comprehensive,Diesel,5.0,75000.0,First Owner,Manual,,22.54,1396.0,88.73,,5.4,Hyundai,i20
,Comprehensive,Petrol,5.0,35000.0,First Owner,Manual,,21.1,814.0,55.2,,2.45,Hyundai,EON
,Third Party insurance,Diesel,5.0,85000.0,First Owner,Manual,,22.54,1396.0,88.73,,5.75,Hyundai,i20
,Comprehensive,Petrol,5.0,91000.0,First Owner,Manual,,21.4,1197.0,83.1,,5.35,Maruti,Baleno
,Third Party insurance,Petrol,5.0,34000.0,First Owner,Manual,,21.21,1197.0,81.8,,6.4,Maruti,Swift
,Comprehensive,Diesel,5.0,70000.0,Second Owner,Manual,,25.2,1248.0,74.0,,4.25,Maruti,Swift
,Third Party insurance,Diesel,5.0,85000.0,First Owner,Manual,,26.0,1498.0,98.6,,8.75,Honda,City
,Comprehensive,Petrol,5.0,56000.0,First Owner,Automatic,,16.5,1198.0,86.8,,4.5,Honda,Brio
,Comprehensive,Diesel,5.0,67000.0,First Owner,Manual,,20.5,1248.0,91.72,,3.45,Fiat,Avventura
,Comprehensive,Diesel,8.0,109000.0,First Owner,Manual,,13.68,2393.0,147.51,,18.0,Toyota,Innova
,Comprehensive,Diesel,5.0,95000.0,First Owner,Manual,,22.0,1582.0,126.2,,9.75,Hyundai,Verna
,Comprehensive,Petrol,5.0,33554.0,First Owner,Manual,,16.82,1197.0,108.62,,11.25,Mahindra,XUV300
,Comprehensive,Petrol,5.0,82000.0,First Owner,Manual,,18.0,1198.0,86.7,,3.75,Honda,Amaze
,Comprehensive,Petrol,5.0,29905.0,First Owner,Manual,,17.0,1591.0,121.3,,9.6,Hyundai,Verna
,Comprehensive,Petrol,5.0,58374.0,First Owner,Manual,,18.9,1197.0,81.86,,5.25,Hyundai,Grand
,Third Party insurance,Diesel,5.0,79329.0,Second Owner,Manual,,17.32,1968.0,138.13,,23.25,Audi,Q3
,Comprehensive,Diesel,5.0,51738.0,First Owner,Manual,,23.7,1498.0,97.89,,8.5,Honda,WR-V
,Comprehensive,Diesel,5.0,82882.0,First Owner,Automatic,,15.3,2405.0,258.0,,26.74,BMW,X5
,Third Party insurance,Diesel,5.0,60091.0,First Owner,Automatic,,14.16,1968.0,174.3,,18.5,Audi,Q5
,Comprehensive,Petrol,5.0,65000.0,First Owner,Manual,,17.03,1462.0,103.26,,9.65,Maruti,Vitara
,Comprehensive,Diesel,5.0,98000.0,First Owner,Manual,,22.32,1582.0,126.32,,5.0,Hyundai,Verna
,Comprehensive,Diesel,8.0,78000.0,First Owner,Manual,,17.3,1497.0,120.96,,8.75,Mahindra,Marazzo
,Comprehensive,Petrol,5.0,87000.0,Second Owner,Manual,,18.15,1198.0,82.0,,3.85,Mahindra,KUV
,Comprehensive,Diesel,5.0,107000.0,First Owner,Automatic,,16.73,1995.0,218.0,,12.75,BMW,5
,Comprehensive,Diesel,5.0,79331.0,Second Owner,Automatic,,12.7,2179.0,187.7,,36.75,Land Rover,Range
,Third Party,Diesel,5.0,49503.0,First Owner,Manual,,,1493.0,98.63,,9.95,Kia,Sonet
,Third Party insurance,Diesel,7.0,137029.0,First Owner,Manual,,12.99,2405.0,100.57,,13.5,Toyota,Innova
,Comprehensive,Petrol,5.0,54737.0,First Owner,Automatic,,19.2,1395.0,150.0,,20.9,Audi,A3
,Comprehensive,Petrol,5.0,56000.0,Second Owner,Manual,,17.57,1193.0,88.7,,3.45,Tata,Zest
,Third Party insurance,Petrol,5.0,34576.0,First Owner,Automatic,,16.0,1368.0,160.0,,14.9,Jeep,Compass
,Comprehensive,Diesel,5.0,68000.0,First Owner,Manual,,22.54,1396.0,88.73,,6.99,Hyundai,i20
,Comprehensive,Diesel,5.0,74000.0,Third Owner,Manual,,25.44,936.0,57.6,,1.6,Chevrolet,Beat
,Comprehensive,Diesel,5.0,88329.0,First Owner,Manual,,21.64,1461.0,84.8,,4.75,Renault,Scala
,Comprehensive,Diesel,5.0,88329.0,First Owner,Manual,,21.64,1461.0,84.8,,4.25,Renault,Scala
,1,Diesel,7.0,40220.0,First Owner,Manual,,18.49,1493.0,100.0,,7.5,Mahindra,TUV
,Comprehensive,Diesel,5.0,100000.0,First Owner,Manual,,22.71,1461.0,84.8,,3.55,Nissan,Sunny
,Comprehensive,Petrol,5.0,32233.0,First Owner,Manual,,19.33,1199.0,86.83,,7.25,Tata,Altroz
,Comprehensive,Diesel,5.0,65262.0,First Owner,Automatic,,14.47,2405.0,301.73,,38.0,Jaguar,XJ
,Comprehensive,Diesel,5.0,83083.0,First Owner,Manual,,27.39,1248.0,74.0,,6.75,Maruti,Baleno
,Third Party insurance,Diesel,7.0,139208.0,First Owner,Manual,,11.5,2405.0,171.0,,10.5,Toyota,Fortuner
,Comprehensive,Diesel,5.0,65580.0,First Owner,Automatic,,24.3,1248.0,88.5,,9.4,Maruti,Vitara
,Comprehensive,Diesel,5.0,121000.0,Fourth & Above Owner,Manual,,19.87,1461.0,83.8,,3.35,Renault,Duster
,Comprehensive,Petrol,5.0,89000.0,Second Owner,Automatic,,12.9,1799.0,130.0,,2.9,Honda,Civic
2016.0,Third Party insurance,Diesel,5.0,100000.0,Third Owner,Manual,,23.03,1396.0,69.0,,2.5,Tata,Indigo
2015.0,Third Party insurance,Petrol,5.0,100000.0,Third Owner,Manual,,16.78,1496.0,88.73,,3.5,Toyota,Etios
2019.0,Third Party insurance,Diesel,8.0,80000.0,First Owner,Manual,,13.68,2393.0,147.8,,19.0,Toyota,Innova
2012.0,Third Party insurance,Diesel,5.0,150000.0,First Owner,Manual,,20.45,1461.0,83.8,,3.0,Renault,Duster
2019.0,Third Party insurance,Petrol,5.0,40000.0,First Owner,Automatic,,25.17,799.0,53.3,,1.9,Renault,KWID
2020.0,Third Party insurance,Petrol,5.0,70000.0,First Owner,Manual,,22.41,1197.0,88.5,,7.0,Maruti,Swift
2011.0,Third Party insurance,Diesel,5.0,120000.0,Second Owner,Manual,,21.1,1248.0,73.9,,1.8,Maruti,Ritz
2023.0,Third Party insurance,Electric,4.0,10000.0,First Owner,Automatic,,,,41.42,,9.5,MG,Comet
2007.0,Third Party insurance,Petrol,5.0,150000.0,Second Owner,Manual,,18.2,998.0,67.1,,1.0,Maruti,Zen
2022.0,Third Party insurance,Petrol,5.0,10000.0,First Owner,Manual,,17.33,1199.0,118.35,,11.0,Tata,Nexon
2012.0,Third Party insurance,LPG,5.0,120000.0,First Owner,Manual,,19.0,1086.0,68.1,,1.5,Hyundai,i10
2014.0,Third Party insurance,Petrol,5.0,120000.0,First Owner,Manual,,17.57,1193.0,88.7,,4.0,Tata,Zest
2015.0,Third Party insurance,Petrol,5.0,150000.0,First Owner,Manual,,17.57,1193.0,88.7,,2.7,Tata,Zest
2016.0,Third Party insurance,LPG,5.0,50000.0,First Owner,Manual,,21.1,814.0,55.2,,2.0,Hyundai,EON
2013.0,Third Party insurance,Diesel,5.0,120000.0,First Owner,Manual,,22.32,1582.0,126.3,,4.5,Hyundai,Verna
2015.0,Third Party insurance,Diesel,5.0,120000.0,First Owner,Manual,,26.0,1498.0,98.6,,4.5,Honda,City
2015.0,Third Party insurance,Petrol,5.0,120000.0,Second Owner,Manual,,22.74,796.0,47.3,,2.2,Maruti,Alto
2022.0,Third Party insurance,Petrol,5.0,20000.0,First Owner,Manual,,21.46,999.0,67.06,,5.5,Renault,KWID
2012.0,Third Party insurance,Diesel,5.0,150000.0,First Owner,Manual,,19.3,1248.0,73.9,,3.4,Maruti,Swift
2021.0,Third Party insurance,Petrol,7.0,30000.0,First Owner,Manual,,20.0,999.0,71.01,,7.8,Renault,Triber
2017.0,Third Party insurance,Diesel,5.0,70000.0,First Owner,Manual,,,1497.0,108.5,,5.5,Tata,Nexon
2013.0,Third Party insurance,Petrol,5.0,90000.0,Third Owner,Manual,,19.4,1198.0,86.8,,1.8,Honda,Brio
2018.0,Third Party insurance,Petrol,5.0,40000.0,First Owner,Manual,,17.4,1497.0,117.6,,6.0,Honda,City
2015.0,Third Party insurance,Petrol,5.0,80000.0,First Owner,Manual,,20.63,1198.0,67.0,,1.6,Datsun,GO
2016.0,Third Party insurance,Petrol,5.0,70000.0,First Owner,Manual,,24.7,796.0,47.3,,1.9,Maruti,Alto
2021.0,Third Party insurance,Diesel,2.0,30000.0,Second Owner,Manual,,14.3,2405.0,75.09,,10.0,Mahindra,Bolero
2011.0,Third Party insurance,Petrol,5.0,90000.0,Second Owner,Manual,,19.7,796.0,46.3,,2.0,Maruti,Alto
2012.0,Third Party insurance,Petrol,5.0,150000.0,Second Owner,Manual,,20.36,1197.0,78.9,,2.0,Hyundai,i10
2012.0,Third Party insurance,Diesel,8.0,150000.0,Second Owner,Manual,,13.0,2179.0,120.0,,4.0,Mahindra,Xylo
2015.0,Third Party insurance,Petrol,5.0,40000.0,First Owner,Manual,,19.1,1197.0,82.0,,4.0,Hyundai,Xcent
2019.0,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,17.0,1198.0,108.5,,7.1,Tata,Nexon
2017.0,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,18.9,1197.0,81.86,,4.5,Hyundai,Grand
,Third Party,Petrol,5.0,55675.0,Second Owner,Manual,,18.9,1197.0,82.0,,3.43,Hyundai,Grand
,Third Party,Petrol,5.0,91591.0,Second Owner,Manual,,18.9,1197.0,82.0,,3.16,Hyundai,Grand
,Third Party,Petrol,5.0,29119.0,First Owner,Manual,,20.73,1373.0,91.1,,5.55,Maruti,Ciaz
2016.0,Third Party insurance,Petrol,5.0,90000.0,First Owner,Manual,,18.9,1197.0,82.0,,4.0,Hyundai,Grand
,Third Party,Petrol,5.0,86875.0,First Owner,Manual,,18.6,1197.0,81.83,,4.07,Hyundai,i20
,Third Party,Petrol,5.0,75730.0,Second Owner,Manual,,21.1,814.0,55.2,,1.64,Hyundai,EON
,Third Party,Petrol,5.0,9732.0,First Owner,Manual,,22.7,799.0,53.64,,3.62,Datsun,RediGO
,Third Party,Diesel,5.0,117495.0,First Owner,Manual,,23.65,1248.0,88.5,,3.94,Maruti,SX4
,Zero Dep,Petrol,5.0,28807.0,First Owner,Manual,,22.05,796.0,47.33,,2.83,Maruti,Alto
,Comprehensive,Petrol,5.0,11476.0,Second Owner,Automatic,,20.3,1086.0,68.05,,6.0,Hyundai,Santro
2022.0,Third Party insurance,Petrol,5.0,10000.0,Second Owner,Manual,,20.09,1199.0,86.63,,5.9,Tata,Punch
2017.0,Third Party insurance,Diesel,5.0,30000.0,First Owner,Automatic,,19.27,2143.0,170.0,,25.0,Mercedes-Benz,C-Class
2015.0,Third Party insurance,Petrol,5.0,70000.0,Second Owner,Automatic,,16.9,1197.0,82.0,,4.5,Hyundai,Xcent
2014.0,Third Party insurance,Diesel,5.0,70000.0,Second Owner,Manual,,21.02,1248.0,88.76,,2.2,Tata,Manza
2015.0,Third Party insurance,Petrol,5.0,20000.0,First Owner,Manual,,18.9,1197.0,82.0,,3.5,Hyundai,Grand
2020.0,Third Party insurance,Petrol,6.0,60000.0,First Owner,Automatic,,11.67,1451.0,141.0,,15.5,MG,Hector
2016.0,Third Party insurance,Diesel,5.0,50000.0,Fourth & Above Owner,Manual,,24.0,1120.0,70.0,,3.3,Hyundai,Grand
2015.0,Third Party insurance,Petrol,5.0,60000.0,First Owner,Manual,,17.01,1591.0,121.3,,7.5,Hyundai,Verna
,Third Party,Petrol,5.0,24622.0,Third Owner,Manual,,21.1,814.0,55.2,,2.09,Hyundai,EON
,Comprehensive,Petrol,5.0,50650.0,Second Owner,Manual,,19.4,1198.0,86.8,,2.62,Honda,Brio
,Comprehensive,Petrol,5.0,14173.0,Second Owner,Automatic,,26.68,998.0,65.71,,3.06,Maruti,Celerio
,Comprehensive,Petrol,5.0,32844.0,First Owner,Manual,,17.8,1497.0,117.3,,6.14,Honda,City
,Comprehensive,CNG,5.0,13145.0,First Owner,Manual,,26.49,1199.0,72.4,,8.04,Tata,Tigor
,Comprehensive,Petrol,5.0,57221.0,First Owner,Manual,,20.4,1197.0,81.8,,4.08,Maruti,Swift
,Comprehensive,CNG,5.0,5198.0,First Owner,Manual,,26.49,1199.0,72.0,,7.74,Tata,Tiago
,Comprehensive,Petrol,5.0,65916.0,Second Owner,Manual,,18.0,1198.0,86.7,,3.71,Honda,Amaze
,Third Party insurance,Petrol,5.0,12873.0,First Owner,Manual,,25.17,799.0,53.3,,3.82,Renault,KWID
,Comprehensive,Diesel,5.0,89657.0,First Owner,Automatic,,24.3,1248.0,88.5,,7.29,Maruti,Vitara
,Third Party,Petrol,5.0,85435.0,First Owner,Manual,,18.9,1197.0,82.0,,3.42,Hyundai,Grand
2017.0,Third Party insurance,Diesel,7.0,70000.0,Second Owner,Manual,,16.0,2179.0,140.0,,8.5,Mahindra,XUV500
2020.0,Third Party insurance,Petrol,5.0,30000.0,Second Owner,Automatic,,13.96,1451.0,141.0,,14.99,MG,Hector
2020.0,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,17.33,1199.0,118.35,,7.63,Tata,Nexon
2022.0,Third Party insurance,Petrol,5.0,10000.0,First Owner,Automatic,,18.15,998.0,118.35,,10.0,Hyundai,Venue
2017.0,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,18.9,1197.0,82.0,,4.5,Hyundai,Grand
2022.0,Third Party insurance,Diesel,7.0,10000.0,First Owner,Manual,,12.0,2393.0,148.0,,24.0,Toyota,Innova
2020.0,Third Party insurance,Diesel,5.0,30000.0,First Owner,Automatic,,12.6,1950.0,194.0,,39.8,Mercedes-Benz,C-Class
,Third Party insurance,Petrol,5.0,23227.0,Second Owner,Manual,,22.41,1197.0,88.5,,6.95,Maruti,Swift
,Third Party,Petrol,5.0,77577.0,First Owner,Manual,,21.4,1197.0,83.1,,4.11,Maruti,Baleno
,Comprehensive,Petrol,5.0,42709.0,First Owner,Manual,,24.39,998.0,65.71,,1.45,Maruti,Alto
,Zero Dep,Petrol,5.0,66677.0,First Owner,Manual,,19.5,1199.0,88.76,,4.76,Honda,Amaze
,Third Party,Petrol,5.0,39699.0,First Owner,Manual,,18.9,1197.0,82.0,,3.62,Hyundai,Grand
,Third Party insurance,Petrol,5.0,87845.0,First Owner,Manual,,18.5,1197.0,307.0,,1.93,Hyundai,i20
,Comprehensive,Petrol,5.0,13327.0,Second Owner,Manual,,17.1,1496.0,105.5,,6.86,Toyota,Yaris
,Third Party,Petrol,5.0,82879.0,Second Owner,Manual,,18.0,1198.0,86.7,,2.76,Honda,Amaze
,Third Party,Petrol,5.0,55314.0,First Owner,Manual,,18.3,1197.0,,,1.98,Toyota,Etios
,Third Party,Petrol,5.0,25314.0,Second Owner,Automatic,,17.0,1591.0,121.3,,8.54,Hyundai,Verna
,Third Party,Petrol,5.0,74006.0,First Owner,Manual,,21.4,1197.0,83.1,,4.08,Maruti,Baleno
2020.0,Third Party insurance,Petrol,5.0,30000.0,First Owner,Automatic,,18.3,1498.0,119.35,,9.85,Honda,City
2017.0,Third Party insurance,Diesel,5.0,60000.0,First Owner,Automatic,,21.76,1995.0,188.0,,24.9,BMW,3
